ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
BGD,Rangpur,3520063,Demand for family planning satisfied by modern methods,82.3,1,BD,Bangladesh,2014,BD2014DHS,FP_NADM_W_PDM,32933150,I,360008,1360080,Region,..Rangpur,0,,0,1,FPNADMWPDM,BDDHS2014360008,2014,DHS,1491,1850,,,1
BGD,Rajshahi,2858656,Demand for family planning satisfied by modern methods,78.7,1,BD,Bangladesh,2014,BD2014DHS,FP_NADM_W_PDM,32933150,I,360009,1360090,Region,..Rajshahi,0,,0,1,FPNADMWPDM,BDDHS2014360009,2014,DHS,1547,1841,,,1
BGD,Barishal,1412512,Median age at first marriage [Women]: 25-49,15.8,1,BD,Bangladesh,2014,BD2014DHS,MA_AAFM_W_M2B,41633090,I,360001,1360010,Region,Barishal,0,,0,1,MAAAFMWM2B,BDDHS2014360001,2014,DHS,,,,,1
BGD,Chattogram/Sylhet,1429493,Median age at first marriage [Women]: 25-49,16.6,1,BD,Bangladesh,2014,BD2014DHS,MA_AAFM_W_M2B,41633090,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,MAAAFMWM2B,BDDHS2014360002,2014,DHS,,,,,
BGD,Chattogram,1412473,Median age at first marriage [Women]: 25-49,16.5,1,BD,Bangladesh,2014,BD2014DHS,MA_AAFM_W_M2B,41633090,I,360003,1360030,Region,..Chattogram,0,,0,1,MAAAFMWM2B,BDDHS2014360003,2014,DHS,,,,,1
BGD,Sylhet,1421374,Median age at first marriage [Women]: 25-49,16.9,1,BD,Bangladesh,2014,BD2014DHS,MA_AAFM_W_M2B,41633090,I,360004,1360040,Region,..Sylhet,0,,0,1,MAAAFMWM2B,BDDHS2014360004,2014,DHS,,,,,1
BGD,Dhaka before 2015,1429456,Median age at first marriage [Women]: 25-49,15.9,1,BD,Bangladesh,2014,BD2014DHS,MA_AAFM_W_M2B,41633090,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,MAAAFMWM2B,BDDHS2014360005,2014,DHS,,,,,1
BGD,Khulna,1412453,Median age at first marriage [Women]: 25-49,15.3,1,BD,Bangladesh,2014,BD2014DHS,MA_AAFM_W_M2B,41633090,I,360006,1360060,Region,Khulna,0,,0,1,MAAAFMWM2B,BDDHS2014360006,2014,DHS,,,,,1
BGD,Rajshahi/Rangpur,1429480,Median age at first marriage [Women]: 25-49,15.2,1,BD,Bangladesh,2014,BD2014DHS,MA_AAFM_W_M2B,41633090,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,MAAAFMWM2B,BDDHS2014360007,2014,DHS,,,,,
BGD,Rangpur,1437748,Median age at first marriage [Women]: 25-49,15,1,BD,Bangladesh,2014,BD2014DHS,MA_AAFM_W_M2B,41633090,I,360008,1360080,Region,..Rangpur,0,,0,1,MAAAFMWM2B,BDDHS2014360008,2014,DHS,,,,,1
BGD,Rajshahi,1437755,Median age at first marriage [Women]: 25-49,15.3,1,BD,Bangladesh,2014,BD2014DHS,MA_AAFM_W_M2B,41633090,I,360009,1360090,Region,..Rajshahi,0,,0,1,MAAAFMWM2B,BDDHS2014360009,2014,DHS,,,,,1
BGD,Barishal,1412530,Median age at first sexual intercourse [Women]: 25-49,15.8,1,BD,Bangladesh,2014,BD2014DHS,SX_AAFS_W_M2B,51703090,I,360001,1360010,Region,Barishal,0,,0,1,SXAAFSWM2B,BDDHS2014360001,2014,DHS,,,,,1
BGD,Chattogram/Sylhet,1429540,Median age at first sexual intercourse [Women]: 25-49,16.8,1,BD,Bangladesh,2014,BD2014DHS,SX_AAFS_W_M2B,51703090,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,SXAAFSWM2B,BDDHS2014360002,2014,DHS,,,,,
BGD,Chattogram,1412549,Median age at first sexual intercourse [Women]: 25-49,16.6,1,BD,Bangladesh,2014,BD2014DHS,SX_AAFS_W_M2B,51703090,I,360003,1360030,Region,..Chattogram,0,,0,1,SXAAFSWM2B,BDDHS2014360003,2014,DHS,,,,,1
BGD,Sylhet,1421402,Median age at first sexual intercourse [Women]: 25-49,17.1,1,BD,Bangladesh,2014,BD2014DHS,SX_AAFS_W_M2B,51703090,I,360004,1360040,Region,..Sylhet,0,,0,1,SXAAFSWM2B,BDDHS2014360004,2014,DHS,,,,,1
BGD,Dhaka before 2015,1429499,Median age at first sexual intercourse [Women]: 25-49,16,1,BD,Bangladesh,2014,BD2014DHS,SX_AAFS_W_M2B,51703090,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,SXAAFSWM2B,BDDHS2014360005,2014,DHS,,,,,1
BGD,Khulna,1412483,Median age at first sexual intercourse [Women]: 25-49,15.4,1,BD,Bangladesh,2014,BD2014DHS,SX_AAFS_W_M2B,51703090,I,360006,1360060,Region,Khulna,0,,0,1,SXAAFSWM2B,BDDHS2014360006,2014,DHS,,,,,1
BGD,Rajshahi/Rangpur,1429507,Median age at first sexual intercourse [Women]: 25-49,15.3,1,BD,Bangladesh,2014,BD2014DHS,SX_AAFS_W_M2B,51703090,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,SXAAFSWM2B,BDDHS2014360007,2014,DHS,,,,,
BGD,Rangpur,1437827,Median age at first sexual intercourse [Women]: 25-49,15.1,1,BD,Bangladesh,2014,BD2014DHS,SX_AAFS_W_M2B,51703090,I,360008,1360080,Region,..Rangpur,0,,0,1,SXAAFSWM2B,BDDHS2014360008,2014,DHS,,,,,1
BGD,Rajshahi,1437846,Median age at first sexual intercourse [Women]: 25-49,15.4,1,BD,Bangladesh,2014,BD2014DHS,SX_AAFS_W_M2B,51703090,I,360009,1360090,Region,..Rajshahi,0,,0,1,SXAAFSWM2B,BDDHS2014360009,2014,DHS,,,,,1
BGD,Barishal,1723579,Infant mortality rate,42,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_IMR,63206030,I,360001,1360010,Region,Barishal,14003,Ten years preceding the survey,0,1,CMECMRCIMR,BDDHS2014360001,2014,DHS,,,32,52,1
BGD,Chattogram/Sylhet,7591054,Infant mortality rate,53,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_IMR,63206030,I,360002,1360020,Region,Chattogram/Sylhet,14003,Ten years preceding the survey,0,1,CMECMRCIMR,BDDHS2014360002,2014,DHS,,,45,61,
BGD,Chattogram,1723652,Infant mortality rate,48,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_IMR,63206030,I,360003,1360030,Region,..Chattogram,14003,Ten years preceding the survey,0,1,CMECMRCIMR,BDDHS2014360003,2014,DHS,,,37,59,1
BGD,Sylhet,7782598,Infant mortality rate,64,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_IMR,63206030,I,360004,1360040,Region,..Sylhet,14003,Ten years preceding the survey,0,1,CMECMRCIMR,BDDHS2014360004,2014,DHS,,,54,74,1
BGD,Dhaka before 2015,7707319,Infant mortality rate,38,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_IMR,63206030,I,360005,1360050,Region,Dhaka before 2015,14003,Ten years preceding the survey,0,1,CMECMRCIMR,BDDHS2014360005,2014,DHS,,,30,45,1
BGD,Khulna,7490810,Infant mortality rate,43,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_IMR,63206030,I,360006,1360060,Region,Khulna,14003,Ten years preceding the survey,0,1,CMECMRCIMR,BDDHS2014360006,2014,DHS,,,33,53,1
BGD,Rajshahi/Rangpur,7687100,Infant mortality rate,42,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_IMR,63206030,I,360007,1360070,Region,Rajshahi/Rangpur,14003,Ten years preceding the survey,0,1,CMECMRCIMR,BDDHS2014360007,2014,DHS,,,34,49,
BGD,Rangpur,7951406,Infant mortality rate,40,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_IMR,63206030,I,360008,1360080,Region,..Rangpur,14003,Ten years preceding the survey,0,1,CMECMRCIMR,BDDHS2014360008,2014,DHS,,,28,53,1
BGD,Rajshahi,7913323,Infant mortality rate,43,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_IMR,63206030,I,360009,1360090,Region,..Rajshahi,14003,Ten years preceding the survey,0,1,CMECMRCIMR,BDDHS2014360009,2014,DHS,,,33,52,1
BGD,Barishal,7691870,Under-five mortality rate,52,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_U5M,63206050,I,360001,1360010,Region,Barishal,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2014360001,2014,DHS,,,42,62,1
BGD,Chattogram/Sylhet,1736326,Under-five mortality rate,67,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_U5M,63206050,I,360002,1360020,Region,Chattogram/Sylhet,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2014360002,2014,DHS,,,58,75,
BGD,Chattogram,7552800,Under-five mortality rate,62,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_U5M,63206050,I,360003,1360030,Region,..Chattogram,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2014360003,2014,DHS,,,50,73,1
BGD,Sylhet,1729873,Under-five mortality rate,77,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_U5M,63206050,I,360004,1360040,Region,..Sylhet,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2014360004,2014,DHS,,,66,87,1
BGD,Dhaka before 2015,7767018,Under-five mortality rate,48,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_U5M,63206050,I,360005,1360050,Region,Dhaka before 2015,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2014360005,2014,DHS,,,39,56,1
BGD,Khulna,7970304,Under-five mortality rate,50,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_U5M,63206050,I,360006,1360060,Region,Khulna,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2014360006,2014,DHS,,,40,61,1
BGD,Rajshahi/Rangpur,7928491,Under-five mortality rate,48,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_U5M,63206050,I,360007,1360070,Region,Rajshahi/Rangpur,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2014360007,2014,DHS,,,39,56,
BGD,Rangpur,7790018,Under-five mortality rate,45,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_U5M,63206050,I,360008,1360080,Region,..Rangpur,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2014360008,2014,DHS,,,32,58,1
BGD,Rajshahi,1741210,Under-five mortality rate,50,0,BD,Bangladesh,2014,BD2014DHS,CM_ECMR_C_U5M,63206050,I,360009,1360090,Region,..Rajshahi,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2014360009,2014,DHS,,,40,60,1
BGD,Barishal,6246750,Place of delivery: Health facility,29.9,1,BD,Bangladesh,2014,BD2014DHS,RH_DELP_C_DHF,83566070,I,360001,1360010,Region,Barishal,14000,Three years preceding the survey,0,0,RHDELPCDHF,BDDHS2014360001,2014,DHS,279,551,,,1
BGD,Barishal,2912601,Place of delivery: Health facility,29.7,1,BD,Bangladesh,2014,BD2014DHS,RH_DELP_C_DHF,83566070,I,360001,1360010,Region,Barishal,14002,Two years preceding the survey,0,1,RHDELPCDHF,BDDHS2014360001,2014,DHS,189,377,,,1
BGD,Chattogram/Sylhet,4162677,Place of delivery: Health facility,31.3,1,BD,Bangladesh,2014,BD2014DHS,RH_DELP_C_DHF,83566070,I,360002,1360020,Region,Chattogram/Sylhet,14000,Three years preceding the survey,0,0,RHDELPCDHF,BDDHS2014360002,2014,DHS,1548,1652,,,
BGD,Chattogram/Sylhet,5049241,Place of delivery: Health facility,32.8,1,BD,Bangladesh,2014,BD2014DHS,RH_DELP_C_DHF,83566070,I,360002,1360020,Region,Chattogram/Sylhet,14002,Two years preceding the survey,0,1,RHDELPCDHF,BDDHS2014360002,2014,DHS,991,1055,,,
BGD,Chattogram,5506690,Place of delivery: Health facility,35.2,1,BD,Bangladesh,2014,BD2014DHS,RH_DELP_C_DHF,83566070,I,360003,1360030,Region,..Chattogram,14000,Three years preceding the survey,0,0,RHDELPCDHF,BDDHS2014360003,2014,DHS,1074,915,,,1
BGD,Chattogram,7190786,Place of delivery: Health facility,37.1,1,BD,Bangladesh,2014,BD2014DHS,RH_DELP_C_DHF,83566070,I,360003,1360030,Region,..Chattogram,14002,Two years preceding the survey,0,1,RHDELPCDHF,BDDHS2014360003,2014,DHS,695,588,,,1
BGD,Sylhet,742558,Place of delivery: Health facility,22.6,1,BD,Bangladesh,2014,BD2014DHS,RH_DELP_C_DHF,83566070,I,360004,1360040,Region,..Sylhet,14000,Three years preceding the survey,0,0,RHDELPCDHF,BDDHS2014360004,2014,DHS,474,737,,,1
BGD,Sylhet,4657767,Place of delivery: Health facility,22.8,1,BD,Bangladesh,2014,BD2014DHS,RH_DELP_C_DHF,83566070,I,360004,1360040,Region,..Sylhet,14002,Two years preceding the survey,0,1,RHDELPCDHF,BDDHS2014360004,2014,DHS,297,467,,,1
BGD,Dhaka before 2015,7797589,Place of delivery: Health facility,40.5,1,BD,Bangladesh,2014,BD2014DHS,RH_DELP_C_DHF,83566070,I,360005,1360050,Region,Dhaka before 2015,14000,Three years preceding the survey,0,0,RHDELPCDHF,BDDHS2014360005,2014,DHS,1740,839,,,1
BGD,Dhaka before 2015,6602721,Place of delivery: Health facility,43,1,BD,Bangladesh,2014,BD2014DHS,RH_DELP_C_DHF,83566070,I,360005,1360050,Region,Dhaka before 2015,14002,Two years preceding the survey,0,1,RHDELPCDHF,BDDHS2014360005,2014,DHS,1192,573,,,1
BGD,Khulna,5645331,Place of delivery: Health facility,54.6,1,BD,Bangladesh,2014,BD2014DHS,RH_DELP_C_DHF,83566070,I,360006,1360060,Region,Khulna,14000,Three years preceding the survey,0,0,RHDELPCDHF,BDDHS2014360006,2014,DHS,387,552,,,1
BGD,Khulna,4236225,Place of delivery: Health facility,59.2,1,BD,Bangladesh,2014,BD2014DHS,RH_DELP_C_DHF,83566070,I,360006,1360060,Region,Khulna,14002,Two years preceding the survey,0,1,RHDELPCDHF,BDDHS2014360006,2014,DHS,253,366,,,1
BGD,Rajshahi/Rangpur,7557911,Place of delivery: Health facility,36.8,1,BD,Bangladesh,2014,BD2014DHS,RH_DELP_C_DHF,83566070,I,360007,1360070,Region,Rajshahi/Rangpur,14000,Three years preceding the survey,0,0,RHDELPCDHF,BDDHS2014360007,2014,DHS,949,1140,,,
BGD,Rajshahi/Rangpur,5520959,Place of delivery: Health facility,38.4,1,BD,Bangladesh,2014,BD2014DHS,RH_DELP_C_DHF,83566070,I,360007,1360070,Region,Rajshahi/Rangpur,14002,Two years preceding the survey,0,1,RHDELPCDHF,BDDHS2014360007,2014,DHS,628,759,,,
BGD,Rangpur,13866,Place of delivery: Health facility,34.3,1,BD,Bangladesh,2014,BD2014DHS,RH_DELP_C_DHF,83566070,I,360008,1360080,Region,..Rangpur,14000,Three years preceding the survey,0,0,RHDELPCDHF,BDDHS2014360008,2014,DHS,461,565,,,1
BGD,Rangpur,3627048,Place of delivery: Health facility,36.1,1,BD,Bangladesh,2014,BD2014DHS,RH_DELP_C_DHF,83566070,I,360008,1360080,Region,..Rangpur,14002,Two years preceding the survey,0,1,RHDELPCDHF,BDDHS2014360008,2014,DHS,298,371,,,1
BGD,Rajshahi,3711754,Place of delivery: Health facility,39.2,1,BD,Bangladesh,2014,BD2014DHS,RH_DELP_C_DHF,83566070,I,360009,1360090,Region,..Rajshahi,14000,Three years preceding the survey,0,0,RHDELPCDHF,BDDHS2014360009,2014,DHS,488,575,,,1
BGD,Rajshahi,2222626,Place of delivery: Health facility,40.5,1,BD,Bangladesh,2014,BD2014DHS,RH_DELP_C_DHF,83566070,I,360009,1360090,Region,..Rajshahi,14002,Two years preceding the survey,0,1,RHDELPCDHF,BDDHS2014360009,2014,DHS,331,388,,,1
BGD,Barishal,2071271,Fully vaccinated (8 basic antigens),81.5,1,BD,Bangladesh,2014,BD2014DHS,CH_VACC_C_BAS,93906230,I,360001,1360010,Region,Barishal,0,,0,1,CHVACCCBAS,BDDHS2014360001,2014,DHS,92,180,,,1
BGD,Chattogram/Sylhet,7062308,Fully vaccinated (8 basic antigens),77.3,1,BD,Bangladesh,2014,BD2014DHS,CH_VACC_C_BAS,93906230,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,CHVACCCBAS,BDDHS2014360002,2014,DHS,478,515,,,
BGD,Chattogram,3322597,Fully vaccinated (8 basic antigens),83.3,1,BD,Bangladesh,2014,BD2014DHS,CH_VACC_C_BAS,93906230,I,360003,1360030,Region,..Chattogram,0,,0,1,CHVACCCBAS,BDDHS2014360003,2014,DHS,349,294,,,1
BGD,Sylhet,3066310,Fully vaccinated (8 basic antigens),61.1,1,BD,Bangladesh,2014,BD2014DHS,CH_VACC_C_BAS,93906230,I,360004,1360040,Region,..Sylhet,0,,0,1,CHVACCCBAS,BDDHS2014360004,2014,DHS,129,221,,,1
BGD,Dhaka before 2015,7392130,Fully vaccinated (8 basic antigens),87.4,1,BD,Bangladesh,2014,BD2014DHS,CH_VACC_C_BAS,93906230,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,CHVACCCBAS,BDDHS2014360005,2014,DHS,624,297,,,1
BGD,Khulna,4502928,Fully vaccinated (8 basic antigens),85.5,1,BD,Bangladesh,2014,BD2014DHS,CH_VACC_C_BAS,93906230,I,360006,1360060,Region,Khulna,0,,0,1,CHVACCCBAS,BDDHS2014360006,2014,DHS,129,181,,,1
BGD,Rajshahi/Rangpur,4793284,Fully vaccinated (8 basic antigens),86.6,1,BD,Bangladesh,2014,BD2014DHS,CH_VACC_C_BAS,93906230,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,CHVACCCBAS,BDDHS2014360007,2014,DHS,309,384,,,
BGD,Rangpur,5038220,Fully vaccinated (8 basic antigens),90,1,BD,Bangladesh,2014,BD2014DHS,CH_VACC_C_BAS,93906230,I,360008,1360080,Region,..Rangpur,0,,0,1,CHVACCCBAS,BDDHS2014360008,2014,DHS,146,192,,,1
BGD,Rajshahi,5120067,Fully vaccinated (8 basic antigens),83.6,1,BD,Bangladesh,2014,BD2014DHS,CH_VACC_C_BAS,93906230,I,360009,1360090,Region,..Rajshahi,0,,0,1,CHVACCCBAS,BDDHS2014360009,2014,DHS,163,192,,,1
BGD,Barishal,1580,Treatment of diarrhea: Either ORS or RHF,90.9,1,BD,Bangladesh,2014,BD2014DHS,CH_DIAT_C_ORT,94096040,I,360001,1360010,Region,Barishal,14000,Three years preceding the survey,0,0,CHDIATCORT,BDDHS2014360001,2014,DHS,22,37,,,1
BGD,Barishal,7219603,Treatment of diarrhea: Either ORS or RHF,88.5,1,BD,Bangladesh,2014,BD2014DHS,CH_DIAT_C_ORT,94096040,I,360001,1360010,Region,Barishal,14001,Five years preceding the survey,0,1,CHDIATCORT,BDDHS2014360001,2014,DHS,29,50,,,1
BGD,Chattogram/Sylhet,7361794,Treatment of diarrhea: Either ORS or RHF,78.4,1,BD,Bangladesh,2014,BD2014DHS,CH_DIAT_C_ORT,94096040,I,360002,1360020,Region,Chattogram/Sylhet,14000,Three years preceding the survey,0,0,CHDIATCORT,BDDHS2014360002,2014,DHS,116,111,,,
BGD,Chattogram/Sylhet,3059566,Treatment of diarrhea: Either ORS or RHF,82.4,1,BD,Bangladesh,2014,BD2014DHS,CH_DIAT_C_ORT,94096040,I,360002,1360020,Region,Chattogram/Sylhet,14001,Five years preceding the survey,0,1,CHDIATCORT,BDDHS2014360002,2014,DHS,158,163,,,
BGD,Chattogram,2071338,Treatment of diarrhea: Either ORS or RHF,81.2,1,BD,Bangladesh,2014,BD2014DHS,CH_DIAT_C_ORT,94096040,I,360003,1360030,Region,..Chattogram,14000,Three years preceding the survey,0,0,CHDIATCORT,BDDHS2014360003,2014,DHS,89,71,,,1
BGD,Chattogram,3488413,Treatment of diarrhea: Either ORS or RHF,83.8,1,BD,Bangladesh,2014,BD2014DHS,CH_DIAT_C_ORT,94096040,I,360003,1360030,Region,..Chattogram,14001,Five years preceding the survey,0,1,CHDIATCORT,BDDHS2014360003,2014,DHS,111,93,,,1
BGD,Sylhet,5401989,Treatment of diarrhea: Either ORS or RHF,69.3,1,BD,Bangladesh,2014,BD2014DHS,CH_DIAT_C_ORT,94096040,I,360004,1360040,Region,..Sylhet,14000,Three years preceding the survey,0,0,CHDIATCORT,BDDHS2014360004,2014,DHS,27,40,,,1
BGD,Sylhet,6630628,Treatment of diarrhea: Either ORS or RHF,79.2,1,BD,Bangladesh,2014,BD2014DHS,CH_DIAT_C_ORT,94096040,I,360004,1360040,Region,..Sylhet,14001,Five years preceding the survey,0,1,CHDIATCORT,BDDHS2014360004,2014,DHS,47,70,,,1
BGD,Dhaka before 2015,7812266,Treatment of diarrhea: Either ORS or RHF,90.4,1,BD,Bangladesh,2014,BD2014DHS,CH_DIAT_C_ORT,94096040,I,360005,1360050,Region,Dhaka before 2015,14000,Three years preceding the survey,0,0,CHDIATCORT,BDDHS2014360005,2014,DHS,125,51,,,1
BGD,Dhaka before 2015,4495819,Treatment of diarrhea: Either ORS or RHF,88.9,1,BD,Bangladesh,2014,BD2014DHS,CH_DIAT_C_ORT,94096040,I,360005,1360050,Region,Dhaka before 2015,14001,Five years preceding the survey,0,1,CHDIATCORT,BDDHS2014360005,2014,DHS,177,68,,,1
BGD,Khulna,3890975,Treatment of diarrhea: Either ORS or RHF,84.3,1,BD,Bangladesh,2014,BD2014DHS,CH_DIAT_C_ORT,94096040,I,360006,1360060,Region,Khulna,14001,Five years preceding the survey,0,1,CHDIATCORT,BDDHS2014360006,2014,DHS,21,29,,,1
BGD,Rajshahi/Rangpur,7561595,Treatment of diarrhea: Either ORS or RHF,65.2,1,BD,Bangladesh,2014,BD2014DHS,CH_DIAT_C_ORT,94096040,I,360007,1360070,Region,Rajshahi/Rangpur,14000,Three years preceding the survey,0,0,CHDIATCORT,BDDHS2014360007,2014,DHS,37,43,,,
BGD,Rajshahi/Rangpur,6986663,Treatment of diarrhea: Either ORS or RHF,72.6,1,BD,Bangladesh,2014,BD2014DHS,CH_DIAT_C_ORT,94096040,I,360007,1360070,Region,Rajshahi/Rangpur,14001,Five years preceding the survey,0,1,CHDIATCORT,BDDHS2014360007,2014,DHS,55,61,,,
BGD,Rajshahi,4839773,Treatment of diarrhea: Either ORS or RHF,78.1,1,BD,Bangladesh,2014,BD2014DHS,CH_DIAT_C_ORT,94096040,I,360009,1360090,Region,..Rajshahi,14000,Three years preceding the survey,0,0,CHDIATCORT,BDDHS2014360009,2014,DHS,21,25,,,1
BGD,Rajshahi,2076988,Treatment of diarrhea: Either ORS or RHF,82.4,1,BD,Bangladesh,2014,BD2014DHS,CH_DIAT_C_ORT,94096040,I,360009,1360090,Region,..Rajshahi,14001,Five years preceding the survey,0,1,CHDIATCORT,BDDHS2014360009,2014,DHS,34,37,,,1
BGD,Barishal,2939517,Children stunted,39.9,1,BD,Bangladesh,2014,BD2014DHS,CN_NUTS_C_HA2,104236020,I,360001,1360010,Region,Barishal,0,,0,1,CNNUTSCHA2,BDDHS2014360001,2014,DHS,424,837,,,1
BGD,Chattogram/Sylhet,6351268,Children stunted,41.7,1,BD,Bangladesh,2014,BD2014DHS,CN_NUTS_C_HA2,104236020,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,CNNUTSCHA2,BDDHS2014360002,2014,DHS,2241,2484,,,
BGD,Chattogram,6821384,Children stunted,38,1,BD,Bangladesh,2014,BD2014DHS,CN_NUTS_C_HA2,104236020,I,360003,1360030,Region,..Chattogram,0,,0,1,CNNUTSCHA2,BDDHS2014360003,2014,DHS,1541,1350,,,1
BGD,Sylhet,4628799,Children stunted,49.6,1,BD,Bangladesh,2014,BD2014DHS,CN_NUTS_C_HA2,104236020,I,360004,1360040,Region,..Sylhet,0,,0,1,CNNUTSCHA2,BDDHS2014360004,2014,DHS,700,1134,,,1
BGD,Dhaka before 2015,3667302,Children stunted,33.9,1,BD,Bangladesh,2014,BD2014DHS,CN_NUTS_C_HA2,104236020,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,CNNUTSCHA2,BDDHS2014360005,2014,DHS,2546,1249,,,1
BGD,Khulna,7080825,Children stunted,28.1,1,BD,Bangladesh,2014,BD2014DHS,CN_NUTS_C_HA2,104236020,I,360006,1360060,Region,Khulna,0,,0,1,CNNUTSCHA2,BDDHS2014360006,2014,DHS,565,793,,,1
BGD,Rajshahi/Rangpur,5714848,Children stunted,33.5,1,BD,Bangladesh,2014,BD2014DHS,CN_NUTS_C_HA2,104236020,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,CNNUTSCHA2,BDDHS2014360007,2014,DHS,1542,1804,,,
BGD,Rangpur,4470148,Children stunted,36,1,BD,Bangladesh,2014,BD2014DHS,CN_NUTS_C_HA2,104236020,I,360008,1360080,Region,..Rangpur,0,,0,1,CNNUTSCHA2,BDDHS2014360008,2014,DHS,762,899,,,1
BGD,Rajshahi,6637881,Children stunted,31.1,1,BD,Bangladesh,2014,BD2014DHS,CN_NUTS_C_HA2,104236020,I,360009,1360090,Region,..Rajshahi,0,,0,1,CNNUTSCHA2,BDDHS2014360009,2014,DHS,780,905,,,1
BGD,Barishal,5880138,Children wasted,17.7,1,BD,Bangladesh,2014,BD2014DHS,CN_NUTS_C_WH2,104236050,I,360001,1360010,Region,Barishal,0,,0,1,CNNUTSCWH2,BDDHS2014360001,2014,DHS,424,837,,,1
BGD,Chattogram/Sylhet,39619,Children wasted,14.5,1,BD,Bangladesh,2014,BD2014DHS,CN_NUTS_C_WH2,104236050,I,360002,1360020,Region,Chattogram/Sylhet,0,,0,1,CNNUTSCWH2,BDDHS2014360002,2014,DHS,2241,2484,,,
BGD,Chattogram,7379114,Children wasted,15.6,1,BD,Bangladesh,2014,BD2014DHS,CN_NUTS_C_WH2,104236050,I,360003,1360030,Region,..Chattogram,0,,0,1,CNNUTSCWH2,BDDHS2014360003,2014,DHS,1541,1350,,,1
BGD,Sylhet,4736376,Children wasted,12.1,1,BD,Bangladesh,2014,BD2014DHS,CN_NUTS_C_WH2,104236050,I,360004,1360040,Region,..Sylhet,0,,0,1,CNNUTSCWH2,BDDHS2014360004,2014,DHS,700,1134,,,1
BGD,Dhaka before 2015,4743877,Children wasted,11.9,1,BD,Bangladesh,2014,BD2014DHS,CN_NUTS_C_WH2,104236050,I,360005,1360050,Region,Dhaka before 2015,0,,0,1,CNNUTSCWH2,BDDHS2014360005,2014,DHS,2546,1249,,,1
BGD,Khulna,1290490,Children wasted,13.5,1,BD,Bangladesh,2014,BD2014DHS,CN_NUTS_C_WH2,104236050,I,360006,1360060,Region,Khulna,0,,0,1,CNNUTSCWH2,BDDHS2014360006,2014,DHS,565,793,,,1
BGD,Rajshahi/Rangpur,5468176,Children wasted,17.5,1,BD,Bangladesh,2014,BD2014DHS,CN_NUTS_C_WH2,104236050,I,360007,1360070,Region,Rajshahi/Rangpur,0,,0,1,CNNUTSCWH2,BDDHS2014360007,2014,DHS,1542,1804,,,
BGD,Rangpur,6006972,Children wasted,17.7,1,BD,Bangladesh,2014,BD2014DHS,CN_NUTS_C_WH2,104236050,I,360008,1360080,Region,..Rangpur,0,,0,1,CNNUTSCWH2,BDDHS2014360008,2014,DHS,762,899,,,1
