ISO3,Location,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
BGD,Rajshahi,7941910,Child mortality rate,3,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_CMR,63206040,I,360009,1360090,Region,..Rajshahi,14003,Ten years preceding the survey,0,1,CMECMRCCMR,BDDHS2022360009,2022,DHS,,,1,5,1
BGD,Barishal,7490714,Under-five mortality rate,43,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_U5M,63206050,I,360001,1360010,Region,Barishal,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2022360001,2022,DHS,,,34,51,1
BGD,Barishal,7490715,Under-five mortality rate,43,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_U5M,63206050,I,360001,1360010,Region,Barishal,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2022360001,2022,DHS,,,34,51,1
BGD,Chattogram/Sylhet,7697068,Under-five mortality rate,42,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_U5M,63206050,I,360002,1360020,Region,Chattogram/Sylhet,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2022360002,2022,DHS,,,36,48,
BGD,Chattogram,7909406,Under-five mortality rate,36,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_U5M,63206050,I,360003,1360030,Region,..Chattogram,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2022360003,2022,DHS,,,28,43,1
BGD,Chattogram,7909407,Under-five mortality rate,36,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_U5M,63206050,I,360003,1360030,Region,..Chattogram,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2022360003,2022,DHS,,,28,43,1
BGD,Sylhet,7688684,Under-five mortality rate,61,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_U5M,63206050,I,360004,1360040,Region,..Sylhet,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2022360004,2022,DHS,,,51,71,1
BGD,Sylhet,7688685,Under-five mortality rate,61,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_U5M,63206050,I,360004,1360040,Region,..Sylhet,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2022360004,2022,DHS,,,51,71,1
BGD,Dhaka before 2015,7483230,Under-five mortality rate,38,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_U5M,63206050,I,360005,1360050,Region,Dhaka before 2015,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2022360005,2022,DHS,,,32,44,
BGD,Dhaka,1959992,Under-five mortality rate,36,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_U5M,63206050,I,360010,1360052,Region,..Dhaka,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2022360010,2022,DHS,,,28,43,1
BGD,Dhaka,1959993,Under-five mortality rate,36,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_U5M,63206050,I,360010,1360052,Region,..Dhaka,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2022360010,2022,DHS,,,28,43,1
BGD,Mymensingh,7904087,Under-five mortality rate,44,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_U5M,63206050,I,360011,1360055,Region,..Mymensingh,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2022360011,2022,DHS,,,36,53,1
BGD,Mymensingh,7904088,Under-five mortality rate,44,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_U5M,63206050,I,360011,1360055,Region,..Mymensingh,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2022360011,2022,DHS,,,36,53,1
BGD,Khulna,7793071,Under-five mortality rate,31,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_U5M,63206050,I,360006,1360060,Region,Khulna,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2022360006,2022,DHS,,,24,39,1
BGD,Khulna,7793072,Under-five mortality rate,31,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_U5M,63206050,I,360006,1360060,Region,Khulna,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2022360006,2022,DHS,,,24,39,1
BGD,Rajshahi/Rangpur,1960029,Under-five mortality rate,37,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_U5M,63206050,I,360007,1360070,Region,Rajshahi/Rangpur,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2022360007,2022,DHS,,,31,42,
BGD,Rangpur,1977739,Under-five mortality rate,46,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_U5M,63206050,I,360008,1360080,Region,..Rangpur,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2022360008,2022,DHS,,,37,55,1
BGD,Rangpur,1977740,Under-five mortality rate,46,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_U5M,63206050,I,360008,1360080,Region,..Rangpur,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2022360008,2022,DHS,,,37,55,1
BGD,Rajshahi,7698237,Under-five mortality rate,27,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_U5M,63206050,I,360009,1360090,Region,..Rajshahi,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2022360009,2022,DHS,,,21,34,1
BGD,Rajshahi,7698238,Under-five mortality rate,27,0,BD,Bangladesh,2022,BD2022DHS,CM_ECMR_C_U5M,63206050,I,360009,1360090,Region,..Rajshahi,14003,Ten years preceding the survey,0,1,CMECMRCU5M,BDDHS2022360009,2022,DHS,,,21,34,1
BGD,Barishal,4153184,Antenatal care from a skilled provider,86.8,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360001,1360010,Region,Barishal,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS2022360001,2022,DHS,314,544,,,1
BGD,Barishal,4153185,Antenatal care from a skilled provider,86.8,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360001,1360010,Region,Barishal,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS2022360001,2022,DHS,314,544,,,1
BGD,Barishal,2300556,Antenatal care from a skilled provider,87,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360001,1360010,Region,Barishal,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS2022360001,2022,DHS,216,376,,,1
BGD,Barishal,2300557,Antenatal care from a skilled provider,87,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360001,1360010,Region,Barishal,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS2022360001,2022,DHS,216,376,,,1
BGD,Chattogram/Sylhet,7286045,Antenatal care from a skilled provider,84.7,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360002,1360020,Region,Chattogram/Sylhet,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS2022360002,2022,DHS,1463,1468,,,
BGD,Chattogram/Sylhet,151314,Antenatal care from a skilled provider,86.2,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360002,1360020,Region,Chattogram/Sylhet,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS2022360002,2022,DHS,1007,1003,,,
BGD,Chattogram,4959071,Antenatal care from a skilled provider,85.8,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360003,1360030,Region,..Chattogram,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS2022360003,2022,DHS,1132,880,,,1
BGD,Chattogram,4959072,Antenatal care from a skilled provider,85.8,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360003,1360030,Region,..Chattogram,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS2022360003,2022,DHS,1132,880,,,1
BGD,Chattogram,4039835,Antenatal care from a skilled provider,88,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360003,1360030,Region,..Chattogram,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS2022360003,2022,DHS,776,598,,,1
BGD,Chattogram,4039836,Antenatal care from a skilled provider,88,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360003,1360030,Region,..Chattogram,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS2022360003,2022,DHS,776,598,,,1
BGD,Sylhet,2632749,Antenatal care from a skilled provider,81.1,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360004,1360040,Region,..Sylhet,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS2022360004,2022,DHS,330,588,,,1
BGD,Sylhet,2632748,Antenatal care from a skilled provider,81.1,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360004,1360040,Region,..Sylhet,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS2022360004,2022,DHS,330,588,,,1
BGD,Sylhet,6235773,Antenatal care from a skilled provider,80.1,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360004,1360040,Region,..Sylhet,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS2022360004,2022,DHS,230,405,,,1
BGD,Sylhet,6235774,Antenatal care from a skilled provider,80.1,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360004,1360040,Region,..Sylhet,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS2022360004,2022,DHS,230,405,,,1
BGD,Dhaka before 2015,3246880,Antenatal care from a skilled provider,88.1,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360005,1360050,Region,Dhaka before 2015,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS2022360005,2022,DHS,1704,1374,,,
BGD,Dhaka before 2015,4025108,Antenatal care from a skilled provider,89.2,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360005,1360050,Region,Dhaka before 2015,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS2022360005,2022,DHS,1227,994,,,
BGD,Dhaka,5772360,Antenatal care from a skilled provider,89.8,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360010,1360052,Region,..Dhaka,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS2022360010,2022,DHS,1257,753,,,1
BGD,Dhaka,5772361,Antenatal care from a skilled provider,89.8,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360010,1360052,Region,..Dhaka,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS2022360010,2022,DHS,1257,753,,,1
BGD,Dhaka,4053234,Antenatal care from a skilled provider,90.7,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360010,1360052,Region,..Dhaka,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS2022360010,2022,DHS,903,542,,,1
BGD,Dhaka,4053235,Antenatal care from a skilled provider,90.7,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360010,1360052,Region,..Dhaka,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS2022360010,2022,DHS,903,542,,,1
BGD,Mymensingh,3692445,Antenatal care from a skilled provider,83.5,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360011,1360055,Region,..Mymensingh,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS2022360011,2022,DHS,446,621,,,1
BGD,Mymensingh,3692444,Antenatal care from a skilled provider,83.5,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360011,1360055,Region,..Mymensingh,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS2022360011,2022,DHS,446,621,,,1
BGD,Mymensingh,6790178,Antenatal care from a skilled provider,85,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360011,1360055,Region,..Mymensingh,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS2022360011,2022,DHS,324,452,,,1
BGD,Mymensingh,6790177,Antenatal care from a skilled provider,85,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360011,1360055,Region,..Mymensingh,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS2022360011,2022,DHS,324,452,,,1
BGD,Khulna,4244145,Antenatal care from a skilled provider,91.7,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360006,1360060,Region,Khulna,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS2022360006,2022,DHS,530,574,,,1
BGD,Khulna,4244146,Antenatal care from a skilled provider,91.7,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360006,1360060,Region,Khulna,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS2022360006,2022,DHS,530,574,,,1
BGD,Khulna,7278122,Antenatal care from a skilled provider,91.4,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360006,1360060,Region,Khulna,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS2022360006,2022,DHS,374,404,,,1
BGD,Khulna,7278123,Antenatal care from a skilled provider,91.4,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360006,1360060,Region,Khulna,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS2022360006,2022,DHS,374,404,,,1
BGD,Rajshahi/Rangpur,6776787,Antenatal care from a skilled provider,84.3,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360007,1360070,Region,Rajshahi/Rangpur,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS2022360007,2022,DHS,1118,1104,,,
BGD,Rajshahi/Rangpur,4973083,Antenatal care from a skilled provider,85.2,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360007,1360070,Region,Rajshahi/Rangpur,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS2022360007,2022,DHS,786,772,,,
BGD,Rangpur,2311145,Antenatal care from a skilled provider,81.3,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360008,1360080,Region,..Rangpur,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS2022360008,2022,DHS,576,592,,,1
BGD,Rangpur,2311146,Antenatal care from a skilled provider,81.3,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360008,1360080,Region,..Rangpur,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS2022360008,2022,DHS,576,592,,,1
BGD,Rangpur,2311151,Antenatal care from a skilled provider,82.5,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360008,1360080,Region,..Rangpur,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS2022360008,2022,DHS,409,415,,,1
BGD,Rangpur,2311152,Antenatal care from a skilled provider,82.5,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360008,1360080,Region,..Rangpur,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS2022360008,2022,DHS,409,415,,,1
BGD,Rajshahi,2310339,Antenatal care from a skilled provider,87.5,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360009,1360090,Region,..Rajshahi,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS2022360009,2022,DHS,541,512,,,1
BGD,Rajshahi,2310340,Antenatal care from a skilled provider,87.5,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360009,1360090,Region,..Rajshahi,14000,Three years preceding the survey,0,0,RHANCPWSKP,BDDHS2022360009,2022,DHS,541,512,,,1
BGD,Rajshahi,4892920,Antenatal care from a skilled provider,88.1,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360009,1360090,Region,..Rajshahi,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS2022360009,2022,DHS,377,357,,,1
BGD,Rajshahi,4892921,Antenatal care from a skilled provider,88.1,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCP_W_SKP,83363120,I,360009,1360090,Region,..Rajshahi,14002,Two years preceding the survey,0,1,RHANCPWSKP,BDDHS2022360009,2022,DHS,377,357,,,1
BGD,Barishal,3105936,Antenatal visits for pregnancy: 4+ visits,27.9,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360001,1360010,Region,Barishal,14000,Three years preceding the survey,0,0,RHANCNWN4P,BDDHS2022360001,2022,DHS,314,544,,,1
BGD,Barishal,3105935,Antenatal visits for pregnancy: 4+ visits,27.9,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360001,1360010,Region,Barishal,14000,Three years preceding the survey,0,0,RHANCNWN4P,BDDHS2022360001,2022,DHS,314,544,,,1
BGD,Barishal,5966221,Antenatal visits for pregnancy: 4+ visits,28.9,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360001,1360010,Region,Barishal,14002,Two years preceding the survey,0,1,RHANCNWN4P,BDDHS2022360001,2022,DHS,216,376,,,1
BGD,Barishal,5966222,Antenatal visits for pregnancy: 4+ visits,28.9,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360001,1360010,Region,Barishal,14002,Two years preceding the survey,0,1,RHANCNWN4P,BDDHS2022360001,2022,DHS,216,376,,,1
BGD,Chattogram/Sylhet,6186179,Antenatal visits for pregnancy: 4+ visits,35,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360002,1360020,Region,Chattogram/Sylhet,14000,Three years preceding the survey,0,0,RHANCNWN4P,BDDHS2022360002,2022,DHS,1463,1468,,,
BGD,Chattogram/Sylhet,7080152,Antenatal visits for pregnancy: 4+ visits,36.8,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360002,1360020,Region,Chattogram/Sylhet,14002,Two years preceding the survey,0,1,RHANCNWN4P,BDDHS2022360002,2022,DHS,1007,1003,,,
BGD,Chattogram,263316,Antenatal visits for pregnancy: 4+ visits,36.5,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360003,1360030,Region,..Chattogram,14000,Three years preceding the survey,0,0,RHANCNWN4P,BDDHS2022360003,2022,DHS,1132,880,,,1
BGD,Chattogram,263315,Antenatal visits for pregnancy: 4+ visits,36.5,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360003,1360030,Region,..Chattogram,14000,Three years preceding the survey,0,0,RHANCNWN4P,BDDHS2022360003,2022,DHS,1132,880,,,1
BGD,Chattogram,2653694,Antenatal visits for pregnancy: 4+ visits,38.3,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360003,1360030,Region,..Chattogram,14002,Two years preceding the survey,0,1,RHANCNWN4P,BDDHS2022360003,2022,DHS,776,598,,,1
BGD,Chattogram,2653695,Antenatal visits for pregnancy: 4+ visits,38.3,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360003,1360030,Region,..Chattogram,14002,Two years preceding the survey,0,1,RHANCNWN4P,BDDHS2022360003,2022,DHS,776,598,,,1
BGD,Sylhet,4574731,Antenatal visits for pregnancy: 4+ visits,29.8,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360004,1360040,Region,..Sylhet,14000,Three years preceding the survey,0,0,RHANCNWN4P,BDDHS2022360004,2022,DHS,330,588,,,1
BGD,Sylhet,4574732,Antenatal visits for pregnancy: 4+ visits,29.8,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360004,1360040,Region,..Sylhet,14000,Three years preceding the survey,0,0,RHANCNWN4P,BDDHS2022360004,2022,DHS,330,588,,,1
BGD,Sylhet,4775708,Antenatal visits for pregnancy: 4+ visits,31.6,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360004,1360040,Region,..Sylhet,14002,Two years preceding the survey,0,1,RHANCNWN4P,BDDHS2022360004,2022,DHS,230,405,,,1
BGD,Sylhet,4775709,Antenatal visits for pregnancy: 4+ visits,31.6,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360004,1360040,Region,..Sylhet,14002,Two years preceding the survey,0,1,RHANCNWN4P,BDDHS2022360004,2022,DHS,230,405,,,1
BGD,Dhaka before 2015,5401888,Antenatal visits for pregnancy: 4+ visits,47,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360005,1360050,Region,Dhaka before 2015,14000,Three years preceding the survey,0,0,RHANCNWN4P,BDDHS2022360005,2022,DHS,1704,1374,,,
BGD,Dhaka before 2015,6772413,Antenatal visits for pregnancy: 4+ visits,48.3,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360005,1360050,Region,Dhaka before 2015,14002,Two years preceding the survey,0,1,RHANCNWN4P,BDDHS2022360005,2022,DHS,1227,994,,,
BGD,Dhaka,6977187,Antenatal visits for pregnancy: 4+ visits,47.6,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360010,1360052,Region,..Dhaka,14000,Three years preceding the survey,0,0,RHANCNWN4P,BDDHS2022360010,2022,DHS,1257,753,,,1
BGD,Dhaka,6977188,Antenatal visits for pregnancy: 4+ visits,47.6,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360010,1360052,Region,..Dhaka,14000,Three years preceding the survey,0,0,RHANCNWN4P,BDDHS2022360010,2022,DHS,1257,753,,,1
BGD,Dhaka,3096459,Antenatal visits for pregnancy: 4+ visits,48.8,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360010,1360052,Region,..Dhaka,14002,Two years preceding the survey,0,1,RHANCNWN4P,BDDHS2022360010,2022,DHS,903,542,,,1
BGD,Dhaka,3096460,Antenatal visits for pregnancy: 4+ visits,48.8,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360010,1360052,Region,..Dhaka,14002,Two years preceding the survey,0,1,RHANCNWN4P,BDDHS2022360010,2022,DHS,903,542,,,1
BGD,Mymensingh,2310391,Antenatal visits for pregnancy: 4+ visits,45.1,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360011,1360055,Region,..Mymensingh,14000,Three years preceding the survey,0,0,RHANCNWN4P,BDDHS2022360011,2022,DHS,446,621,,,1
BGD,Mymensingh,2310392,Antenatal visits for pregnancy: 4+ visits,45.1,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360011,1360055,Region,..Mymensingh,14000,Three years preceding the survey,0,0,RHANCNWN4P,BDDHS2022360011,2022,DHS,446,621,,,1
BGD,Mymensingh,6203757,Antenatal visits for pregnancy: 4+ visits,46.9,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360011,1360055,Region,..Mymensingh,14002,Two years preceding the survey,0,1,RHANCNWN4P,BDDHS2022360011,2022,DHS,324,452,,,1
BGD,Mymensingh,6203756,Antenatal visits for pregnancy: 4+ visits,46.9,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360011,1360055,Region,..Mymensingh,14002,Two years preceding the survey,0,1,RHANCNWN4P,BDDHS2022360011,2022,DHS,324,452,,,1
BGD,Khulna,3090514,Antenatal visits for pregnancy: 4+ visits,43,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360006,1360060,Region,Khulna,14000,Three years preceding the survey,0,0,RHANCNWN4P,BDDHS2022360006,2022,DHS,530,574,,,1
BGD,Khulna,3090515,Antenatal visits for pregnancy: 4+ visits,43,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360006,1360060,Region,Khulna,14000,Three years preceding the survey,0,0,RHANCNWN4P,BDDHS2022360006,2022,DHS,530,574,,,1
BGD,Khulna,5817666,Antenatal visits for pregnancy: 4+ visits,41.7,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360006,1360060,Region,Khulna,14002,Two years preceding the survey,0,1,RHANCNWN4P,BDDHS2022360006,2022,DHS,374,404,,,1
BGD,Khulna,5817667,Antenatal visits for pregnancy: 4+ visits,41.7,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360006,1360060,Region,Khulna,14002,Two years preceding the survey,0,1,RHANCNWN4P,BDDHS2022360006,2022,DHS,374,404,,,1
BGD,Rajshahi/Rangpur,7373224,Antenatal visits for pregnancy: 4+ visits,36.2,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360007,1360070,Region,Rajshahi/Rangpur,14000,Three years preceding the survey,0,0,RHANCNWN4P,BDDHS2022360007,2022,DHS,1118,1104,,,
BGD,Rajshahi/Rangpur,284404,Antenatal visits for pregnancy: 4+ visits,35.7,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360007,1360070,Region,Rajshahi/Rangpur,14002,Two years preceding the survey,0,1,RHANCNWN4P,BDDHS2022360007,2022,DHS,786,772,,,
BGD,Rangpur,2311222,Antenatal visits for pregnancy: 4+ visits,35.5,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360008,1360080,Region,..Rangpur,14000,Three years preceding the survey,0,0,RHANCNWN4P,BDDHS2022360008,2022,DHS,576,592,,,1
BGD,Rangpur,2311223,Antenatal visits for pregnancy: 4+ visits,35.5,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360008,1360080,Region,..Rangpur,14000,Three years preceding the survey,0,0,RHANCNWN4P,BDDHS2022360008,2022,DHS,576,592,,,1
BGD,Rangpur,4553342,Antenatal visits for pregnancy: 4+ visits,35.3,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360008,1360080,Region,..Rangpur,14002,Two years preceding the survey,0,1,RHANCNWN4P,BDDHS2022360008,2022,DHS,409,415,,,1
BGD,Rangpur,4553341,Antenatal visits for pregnancy: 4+ visits,35.3,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360008,1360080,Region,..Rangpur,14002,Two years preceding the survey,0,1,RHANCNWN4P,BDDHS2022360008,2022,DHS,409,415,,,1
BGD,Rajshahi,5969099,Antenatal visits for pregnancy: 4+ visits,37,1,BD,Bangladesh,2022,BD2022DHS,RH_ANCN_W_N4P,83403040,I,360009,1360090,Region,..Rajshahi,14000,Three years preceding the survey,0,0,RHANCNWN4P,BDDHS2022360009,2022,DHS,541,512,,,1
